"TIME","AIRLINE","FLIGHT_NUMBER","TRANSACTION","TERMINAL","GATE","REMARK","data_as_of","data_loaded_at"
"2026/02/25 11:56:00 AM","United","UA5248","ARR","3","F10","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/25 08:25:00 PM","United","UA1341","ARR","3","E11","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/22 01:22:00 PM","United","UA1116","DEP","3","F17","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/24 09:23:00 AM","United","UA1679","DEP","3","F15","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/21 12:12:00 PM","United","UA795","ARR","3","E11","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/25 12:01:00 PM","DELTA","DL668","ARR","1","C8","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/27 02:18:00 PM","JetBlue","B6616","DEP","1","B15","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/25 10:19:00 PM","United","UA1016","DEP","2","D8","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/25 07:38:00 PM","United","UA292","ARR","3","F20","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/24 08:08:00 PM","United","UA292","ARR","3","E13","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/28 09:21:00 PM","Alaska","AS2424","DEP","1","B13","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/28 07:04:00 AM","United","UA487","ARR","2","D5","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/27 09:12:00 PM","Alaska","AS570","ARR","1","B7","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/23 06:39:00 PM","Singapore Airlines","SQ34","ARR","I","G8","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/26 11:17:00 AM","United","UA487","DEP","3","F21","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/19 05:08:00 PM","United","UA1931","ARR","I","G7","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/27 06:49:00 PM","American","AA2234","ARR","1","B25","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/26 07:23:00 PM","United","UA4715","DEP","3","F9","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/21 10:50:00 AM","American","AA711","DEP","1","B24","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/17 06:33:00 PM","United","UA2004","DEP","3","F16","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/23 08:19:00 AM","United","UA6010","ARR","3","F5","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/20 07:14:00 PM","United","UA2428","DEP","2","D8","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/20 10:53:00 PM","American","AA6261","DEP","1","B19","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/23 03:56:00 PM","Southwest","WN4257","DEP","2","D7","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/20 06:02:00 PM","Air Canada","AC571","DEP","2","D11","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/17 11:55:00 AM","Cathay Pacific","CX879","DEP","I","A10","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/22 06:44:00 PM","Alaska","AS3316","ARR","1","B21","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/27 11:46:00 AM","United","UA4689","DEP","3","F5","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/25 06:06:00 PM","United","UA930","DEP","I","G3","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/28 12:54:00 PM","Alaska","AS2111","DEP","1","B12","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/28 03:04:00 PM","United","UA776","ARR","3","F14","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/27 02:30:00 PM","Porter Airlines","PD672","DEP","I","B2","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/23 06:11:00 PM","United","UA1174","ARR","I","G7","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/22 10:57:00 AM","United","UA1557","DEP","2","D5","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/22 08:50:00 AM","United","UA1372","ARR","3","F21","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/17 09:58:00 AM","American","AA6276","ARR","1","B22","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/19 11:54:00 PM","American","AA2113","DEP","1","B15","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/25 08:29:00 PM","United","UA1272","ARR","I","G12","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/27 09:29:00 AM","American","AA6276","ARR","1","B22","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/25 09:53:00 AM","United","UA5491","DEP","3","F7","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/25 12:26:00 PM","United","UA1791","ARR","3","E13","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/19 01:01:00 PM","DELTA","DL531","ARR","1","C9","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/18 09:02:00 PM","British Airways","BA286","DEP","I","A9","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/27 10:00:00 PM","United","UA2423","ARR","3","E5","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/19 02:58:00 PM","United","UA2386","DEP","3","E6","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/16 06:33:00 PM","Alaska","AS2375","ARR","1","C1","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/28 11:35:00 AM","ANA","NH7","DEP","I","G8","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/18 05:56:00 PM","United","UA1482","DEP","3","F19","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/19 04:10:00 PM","DELTA","DL2074","DEP","1","C6","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/19 10:10:00 PM","United","UA552","DEP","3","F16","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/27 07:23:00 AM","DELTA","DL400","DEP","1","B5","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/17 09:50:00 PM","United","UA1947","ARR","3","F22","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/25 11:44:00 AM","DELTA","DL361","ARR","1","C7","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/23 11:37:00 AM","United","UA5248","ARR","3","F7","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/21 01:23:00 PM","Southwest","WN138","ARR","2","D3","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/25 11:10:00 AM","United","UA837","DEP","I","G3","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/26 08:19:00 AM","Alaska","AS2479","DEP","1","C1","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/27 09:09:00 AM","United","UA2153","ARR","3","E5","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/23 11:06:00 PM","United","UA1288","DEP","2","D5","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/16 10:45:00 AM","United","UA852","ARR","I","G1","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/22 02:44:00 PM","United","UA1972","ARR","2","D10","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/17 12:15:00 PM","United","UA6001","DEP","3","F9","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/24 06:40:00 PM","United","UA5644","DEP","3","E2","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/18 12:04:00 PM","Avianca","AV562","ARR","I","A5","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/19 03:27:00 PM","Air Canada","AC566","ARR","2","D11","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/25 10:36:00 AM","United","UA875","DEP","I","G12","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/21 09:53:00 AM","United","UA657","ARR","3","E7","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/21 12:10:00 AM","United","UA505","DEP","3","F22","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/20 01:31:00 PM","United","UA5661","DEP","2","D5","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/24 04:46:00 PM","United","UA5504","ARR","2","D16","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/22 03:03:00 PM","United","UA2042","ARR","3","F16","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/19 08:22:00 PM","Alaska","AS688","ARR","1","B9","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/26 11:27:00 AM","American","AA2407","ARR","1","B27","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/25 11:45:00 AM","American","AA6451","DEP","1","B22","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/16 01:06:00 PM","United","UA5645","DEP","3","F9","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/23 03:56:00 PM","ANA","NH108","ARR","I","G9","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/21 10:31:00 AM","JetBlue","B6577","ARR","1","B6","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/28 05:05:00 PM","United","UA751","DEP","3","F19","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/18 07:06:00 AM","United","UA5460","ARR","3","E3","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/23 11:24:00 AM","United","UA795","ARR","3","F21","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/26 03:52:00 PM","DELTA","DL381","DEP","1","C3","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/21 10:03:00 AM","American","AA6276","ARR","1","B22","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/23 07:30:00 AM","United","UA1788","DEP","3","E2","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/28 11:19:00 PM","United","UA917","DEP","I","G7","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/19 09:27:00 AM","United","UA2363","DEP","3","F12","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/21 07:45:00 AM","United","UA5596","ARR","I","G7","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/17 07:56:00 PM","United","UA5753","DEP","3","F5","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/19 03:14:00 PM","United","UA5974","ARR","3","F10","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/21 08:35:00 PM","United","UA1424","ARR","2","D8","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/23 10:19:00 PM","Alaska","AS3264","ARR","1","B21","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/27 11:46:00 PM","United","UA877","DEP","I","G5","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/23 11:42:00 AM","United","UA34","ARR","I","G2","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/24 03:47:00 PM","Air Canada","AC742","DEP","2","D12","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/16 12:27:00 PM","Southwest","WN1034","ARR","2","D7","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/23 12:14:00 PM","ANA","NH7","DEP","I","G5","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/22 06:14:00 PM","DELTA","DL1085","ARR","1","C3","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/28 05:48:00 AM","United","UA214","ARR","3","F15","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/17 09:19:00 PM","Air Canada","AC761","ARR","2","D11","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/16 09:34:00 AM","United","UA2664","DEP","3","F19","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/27 04:34:00 PM","Alaska","AS591","DEP","1","B9","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/27 09:14:00 PM","Alaska","AS690","ARR","I","B2","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/22 12:43:00 AM","American","AA1476","DEP","1","B27","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/27 11:07:00 AM","United","UA6001","DEP","3","F9","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/25 05:28:00 PM","United","UA5835","ARR","3","E12","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/27 09:30:00 PM","DELTA","DL2197","DEP","1","C4","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/23 07:05:00 PM","United","UA5705","DEP","3","E12","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/26 09:08:00 PM","United","UA1267","ARR","3","F19","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/23 10:25:00 AM","DELTA","DL785","ARR","1","C8","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/18 05:26:00 PM","United","UA6036","DEP","3","E10","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/17 09:59:00 AM","United","UA291","DEP","3","F12","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/28 11:06:00 PM","DELTA","DL670","DEP","1","C9","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/21 12:37:00 AM","United","UA2312","DEP","I","G11","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/24 11:54:00 AM","United","UA5932","ARR","3","F8","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/26 09:48:00 PM","Southwest","WN3505","DEP","2","D4","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/20 08:32:00 AM","Alaska","AS718","DEP","1","B21","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/17 09:49:00 PM","United","UA1341","DEP","3","E11","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/26 09:43:00 PM","Cathay Pacific","CX872","ARR","I","A2","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/21 09:33:00 PM","Alaska","AS316","DEP","1","B8","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/28 08:46:00 AM","United","UA2374","DEP","3","F21","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/17 12:36:00 PM","DELTA","DL669","ARR","1","C8","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/24 12:51:00 AM","American","AA1476","DEP","1","B25","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/16 12:22:00 PM","DELTA","DL902","ARR","1","C3","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/19 01:55:00 PM","United","UA2275","DEP","3","E12","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/22 09:45:00 PM","DELTA","DL2197","DEP","1","C4","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/19 11:04:00 AM","American","AA6262","DEP","1","B22","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/16 05:03:00 PM","Air India","AI176","DEP","I","B5","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/25 12:07:00 PM","American","AA1732","DEP","1","B24","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/20 09:31:00 PM","United","UA2866","DEP","3","E11","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/21 12:35:00 PM","Korean Air","KE24","DEP","I","A11","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/23 07:43:00 PM","United","UA1097","DEP","I","G2","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/23 07:34:00 PM","United","UA9","ARR","2","D8","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/27 08:50:00 AM","United","UA1372","ARR","3","E4","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/25 07:14:00 AM","United","UA1149","DEP","3","F22","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/28 04:11:00 PM","SWISS","LX38","ARR","I","G13","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/19 10:53:00 AM","United","UA5746","ARR","3","F8","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/24 07:21:00 AM","Alaska","AS368","DEP","1","B2","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/28 02:57:00 PM","United","UA4655","ARR","3","F18","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/16 02:47:00 PM","United","UA809","DEP","I","G2","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/27 02:21:00 PM","United","UA5974","ARR","3","F10","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/27 05:27:00 PM","United","UA646","ARR","3","E4","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/25 08:47:00 AM","United","UA1410","DEP","3","F20","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/25 01:45:00 PM","DELTA","DL668","DEP","1","C8","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/27 01:31:00 PM","United","UA817","DEP","3","D5","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/16 01:42:00 PM","United","UA1387","DEP","2","D14","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/18 08:36:00 PM","United","UA292","ARR","3","E9","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/20 01:11:00 PM","Alaska","AS3333","ARR","1","B13","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/25 08:43:00 PM","United","UA1688","DEP","2","D5","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/24 08:29:00 AM","United","UA5313","ARR","3","E6","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/23 03:00:00 PM","United","UA1972","ARR","2","D5","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/17 07:52:00 PM","United","UA1045","DEP","2","D9","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/20 10:56:00 PM","United","UA5309","DEP","3","F6","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/21 11:08:00 AM","United","UA2076","DEP","3","F17","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/16 08:12:00 AM","DELTA","DL640","DEP","1","C5","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/26 11:40:00 AM","DELTA","DL2078","ARR","1","C7","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/24 07:24:00 PM","United","UA2633","ARR","3","F15","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/26 12:02:00 AM","DELTA","DL656","ARR","1","B4","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/24 01:50:00 PM","AEROMEXICO","AM669","DEP","I","A15","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/25 01:54:00 PM","Alaska","AS3465","DEP","1","C1","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/21 07:28:00 PM","JetBlue","B6615","ARR","1","B6","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/16 07:06:00 AM","United","UA4763","ARR","3","F5","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/24 11:59:00 AM","United","UA336","DEP","3","E9","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/18 11:36:00 AM","United","UA562","DEP","I","B2","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/17 12:39:00 PM","Alaska","AS1457","ARR","1","B9","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/25 12:38:00 PM","JetBlue","B61734","DEP","1","B6","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/23 03:46:00 PM","Southwest","WN3195","DEP","2","D4","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/20 09:01:00 AM","Alaska","AS656","DEP","1","B18","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/23 04:40:00 PM","United","UA5703","DEP","3","F7","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/19 10:08:00 PM","United","UA28","ARR","I","A10","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/23 06:54:00 PM","United","UA2369","DEP","3","F19","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/28 08:50:00 AM","Air Canada","AC738","DEP","2","D12","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/23 08:33:00 AM","United","UA488","ARR","2","D8","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/20 12:24:00 PM","United","UA1326","DEP","3","E7","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/26 03:07:00 PM","United","UA2248","DEP","3","F16","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/27 07:11:00 PM","United","UA1424","ARR","2","D5","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/21 04:46:00 PM","United","UA1931","ARR","I","G12","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/28 08:39:00 PM","Singapore Airlines","SQ33","DEP","I","G9","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/18 09:47:00 PM","Southwest","WN3421","ARR","2","D3","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/22 02:28:00 PM","Frontier","F94156","DEP","I","B10","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/28 12:54:00 PM","United","UA900","ARR","I","G6","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/17 05:27:00 PM","United","UA2332","ARR","2","D10","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/27 09:59:00 AM","United","UA4671","DEP","3","F5","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/27 09:47:00 AM","American","AA712","ARR","1","B24","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/23 01:50:00 PM","United","UA4802","DEP","3","F5","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/17 04:46:00 PM","SWISS","LX38","ARR","I","G13","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/23 10:32:00 AM","Alaska","AS3490","DEP","1","B7","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/20 10:40:00 AM","United","UA6001","DEP","3","F5","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/19 04:08:00 PM","DELTA","DL2267","ARR","1","C8","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
